,Date,District,Community Area,Time Period,Average Traffic condition_x,SEGMENTID,WEATHER,PER CAPITA INCOME,Day,Crime Rate,dayOfWeek,SPEED,PER CAPITA INCOME 
6122,2013-04-07 20:20:00,9,59.0,evening,free flow,504,Cloudy,Medium,2013-04-07,0.025157232704402517,weekend,26.54697897258451,16954
6123,2013-04-07 20:50:00,9,59.0,evening,free flow,504,Cloudy,Medium,2013-04-07,0.025157232704402517,weekend,26.54697897258451,16954
6124,2013-04-11 09:30:00,9,59.0,morning,free flow,504,Sunny,Medium,2013-04-11,0.007416563658838072,weekday,26.54697897258451,16954
6125,2013-04-17 08:00:00,9,59.0,morning,free flow,504,Cloudy,Medium,2013-04-17,0.009749303621169917,weekday,26.54697897258451,16954
6126,2013-04-21 14:45:00,9,59.0,afternoon,free flow,504,Sunny,Medium,2013-04-21,0.0258732212160414,weekend,26.54697897258451,16954
6127,2013-04-21 16:30:00,9,59.0,afternoon,free flow,504,Sunny,Medium,2013-04-21,0.0258732212160414,weekend,26.54697897258451,16954
6128,2013-05-03 09:00:00,9,59.0,morning,free flow,504,Sunny,Medium,2013-05-03,0.009977827050997782,weekday,26.54697897258451,16954
6129,2013-05-03 20:00:00,9,59.0,evening,free flow,504,Sunny,Medium,2013-05-03,0.012195121951219513,weekday,26.54697897258451,16954
6130,2013-05-04 19:15:00,9,59.0,afternoon,free flow,504,Sunny,Medium,2013-05-04,0.02305159165751921,weekend,26.54697897258451,16954
6131,2013-05-18 16:50:00,9,59.0,afternoon,free flow,504,Cloudy,Medium,2013-05-18,0.012684989429175475,weekend,26.54697897258451,16954
6132,2013-05-26 11:45:00,9,59.0,morning,free flow,504,Cloudy,Medium,2013-05-26,0.018018018018018018,weekend,26.54697897258451,16954
6133,2013-05-26 19:35:00,9,59.0,afternoon,free flow,504,Cloudy,Medium,2013-05-26,0.02574002574002574,weekend,26.54697897258451,16954
6134,2013-06-09 10:45:00,9,59.0,morning,free flow,504,Sunny,Medium,2013-06-09,0.013268998793727383,weekend,26.54697897258451,16954
6135,2013-06-15 02:25:00,9,59.0,evening,free flow,504,Cloudy,Medium,2013-06-15,0.011210762331838564,weekend,26.54697897258451,16954
6136,2013-06-18 03:00:00,9,59.0,evening,free flow,504,Cloudy,Medium,2013-06-18,0.014023732470334413,weekday,26.54697897258451,16954
6137,2013-06-25 12:33:00,9,59.0,afternoon,free flow,504,Cloudy,Medium,2013-06-25,0.0208105147864184,weekday,26.54697897258451,16954
6138,2013-06-25 17:55:00,9,59.0,afternoon,free flow,504,Cloudy,Medium,2013-06-25,0.0208105147864184,weekday,26.54697897258451,16954
6139,2013-07-01 09:00:00,9,59.0,morning,free flow,504,Sunny,Medium,2013-07-01,0.010446343779677113,weekday,26.54697897258451,16954
6140,2013-07-06 05:25:00,9,59.0,morning,free flow,504,Cloudy,Medium,2013-07-06,0.013559322033898305,weekend,26.54697897258451,16954
6141,2013-07-14 11:00:00,9,59.0,morning,free flow,504,Sunny,Medium,2013-07-14,0.016967126193001062,weekend,26.54697897258451,16954
6142,2013-07-19 22:00:00,9,59.0,evening,free flow,504,Cloudy,Medium,2013-07-19,0.014396456256921373,weekday,26.54697897258451,16954
6143,2013-07-20 16:00:00,9,59.0,afternoon,free flow,504,Cloudy,Medium,2013-07-20,0.022900763358778626,weekend,26.54697897258451,16954
6144,2013-07-20 18:30:00,9,59.0,afternoon,free flow,504,Cloudy,Medium,2013-07-20,0.022900763358778626,weekend,26.54697897258451,16954
6145,2013-07-22 08:50:00,9,59.0,morning,free flow,504,Cloudy,Medium,2013-07-22,0.008991008991008992,weekday,26.54697897258451,16954
6146,2013-07-31 00:00:00,9,59.0,evening,free flow,504,Cloudy,Medium,2013-07-31,0.011890606420927468,weekday,26.54697897258451,16954
6147,2013-08-11 06:10:00,9,59.0,morning,free flow,504,Sunny,Medium,2013-08-11,0.012318029115341545,weekend,26.54697897258451,16954
6148,2013-11-02 05:15:00,9,59.0,morning,free flow,504,Sunny,Medium,2013-11-02,0.012903225806451613,weekend,26.54697897258451,16954
6149,2013-11-02 03:05:00,9,59.0,evening,free flow,504,Sunny,Medium,2013-11-02,0.014193548387096775,weekend,26.54697897258451,16954
6150,2013-11-02 21:08:00,9,59.0,evening,free flow,504,Sunny,Medium,2013-11-02,0.014193548387096775,weekend,26.54697897258451,16954
6151,2013-08-21 00:30:00,9,59.0,evening,free flow,504,Cloudy,Medium,2013-08-21,0.013888888888888888,weekday,26.54697897258451,16954
6152,2013-08-21 21:04:00,9,59.0,evening,free flow,504,Cloudy,Medium,2013-08-21,0.013888888888888888,weekday,26.54697897258451,16954
6153,2013-08-22 08:00:00,9,59.0,morning,free flow,504,Cloudy,Medium,2013-08-22,0.009944751381215469,weekday,26.54697897258451,16954
6154,2013-09-03 05:00:00,9,59.0,morning,free flow,504,Sunny,Medium,2013-09-03,0.008036739380022962,weekday,26.54697897258451,16954
6155,2013-09-09 19:30:00,9,59.0,afternoon,free flow,504,Cloudy,Medium,2013-09-09,0.021939953810623556,weekday,26.54697897258451,16954
6156,2013-09-25 20:30:00,9,59.0,evening,free flow,504,Sunny,Medium,2013-09-25,0.016968325791855202,weekday,26.54697897258451,16954
6157,2013-09-28 13:30:00,9,59.0,afternoon,free flow,504,Sunny,Medium,2013-09-28,0.01520086862106406,weekend,26.54697897258451,16954
6158,2013-10-13 19:17:00,9,59.0,afternoon,free flow,504,Sunny,Medium,2013-10-13,0.020618556701030927,weekend,26.54697897258451,16954
6159,2013-10-18 19:00:00,9,59.0,afternoon,free flow,504,Sunny,Medium,2013-10-18,0.01920768307322929,weekday,26.54697897258451,16954
6160,2013-10-20 04:00:00,9,59.0,morning,free flow,504,Sunny,Medium,2013-10-20,0.009925558312655087,weekend,26.54697897258451,16954
6161,2013-11-11 03:30:00,9,59.0,evening,free flow,504,Sunny,Medium,2013-11-11,0.01608187134502924,weekday,26.54697897258451,16954
6162,2013-11-13 10:45:00,9,59.0,morning,free flow,504,Cloudy,Medium,2013-11-13,0.015853658536585366,weekday,26.54697897258451,16954
6163,2013-11-13 20:00:00,9,59.0,evening,free flow,504,Cloudy,Medium,2013-11-13,0.00975609756097561,weekday,26.54697897258451,16954
6164,2013-11-24 16:31:00,9,59.0,afternoon,free flow,504,Sunny,Medium,2013-11-24,0.021875,weekend,26.54697897258451,16954
6165,2013-11-28 19:40:00,9,59.0,afternoon,free flow,504,Sunny,Medium,2013-11-28,0.02127659574468085,weekday,26.54697897258451,16954
6166,2013-11-30 16:40:00,9,59.0,afternoon,free flow,504,Sunny,Medium,2013-11-30,0.014745308310991957,weekend,26.54697897258451,16954
6167,2013-12-13 17:30:00,9,59.0,afternoon,free flow,504,Sunny,Medium,2013-12-13,0.022641509433962263,weekday,26.54697897258451,16954
6168,2013-12-15 16:43:00,9,59.0,afternoon,free flow,504,Cloudy,Medium,2013-12-15,0.023809523809523808,weekend,26.54697897258451,16954
6169,2013-12-16 17:00:00,9,59.0,afternoon,free flow,504,Sunny,Medium,2013-12-16,0.0169971671388102,weekday,26.54697897258451,16954
6170,2013-12-23 16:00:00,9,59.0,afternoon,free flow,504,Sunny,Medium,2013-12-23,0.017804154302670624,weekday,26.54697897258451,16954
6171,2014-12-12 10:35:00,9,59,morning,free flow,504,Sunny,Medium,2014-12-12,0.019417475728155338,weekday,26.54697897258451,16954
6172,2014-08-14 13:45:00,9,59,afternoon,free flow,504,Sunny,Medium,2014-08-14,0.03670886075949367,weekday,26.54697897258451,16954
6173,2014-12-28 23:30:00,9,59,evening,free flow,504,Sunny,Medium,2014-12-28,0.017488076311605722,weekend,26.54697897258451,16954
6174,2014-03-10 17:10:00,9,59,afternoon,free flow,504,Sunny,Medium,2014-03-10,0.02586206896551724,weekday,26.54697897258451,16954
6175,2014-10-31 12:25:00,9,59,afternoon,free flow,504,Snow,Medium,2014-10-31,0.030376670716889428,weekday,26.54697897258451,16954
6176,2014-03-06 19:00:00,9,59,afternoon,free flow,504,Sunny,Medium,2014-03-06,0.0273972602739726,weekday,26.54697897258451,16954
6177,2014-01-13 23:00:00,9,59,evening,free flow,504,Sunny,Medium,2014-01-13,0.019815059445178335,weekday,26.54697897258451,16954
6178,2014-01-13 00:01:00,9,59,evening,free flow,504,Sunny,Medium,2014-01-13,0.019815059445178335,weekday,26.54697897258451,16954
6179,2014-02-10 16:30:00,9,59,afternoon,free flow,504,Cloudy,Medium,2014-02-10,0.03262642740619902,weekday,26.54697897258451,16954
6180,2014-02-25 09:00:00,9,59,morning,free flow,504,Sunny,Medium,2014-02-25,0.01854714064914992,weekday,26.54697897258451,16954
6181,2014-02-26 15:00:00,9,59,afternoon,free flow,504,Sunny,Medium,2014-02-26,0.03333333333333333,weekday,26.54697897258451,16954
6182,2014-02-28 10:30:00,9,59,morning,free flow,504,Sunny,Medium,2014-02-28,0.01291248206599713,weekday,26.54697897258451,16954
6183,2014-02-28 13:08:00,9,59,afternoon,free flow,504,Sunny,Medium,2014-02-28,0.02582496413199426,weekday,26.54697897258451,16954
6184,2014-03-01 20:28:00,9,59,evening,free flow,504,Sunny,Medium,2014-03-01,0.00851063829787234,weekend,26.54697897258451,16954
6185,2014-03-04 14:00:00,9,59,afternoon,free flow,504,Sunny,Medium,2014-03-04,0.0208,weekday,26.54697897258451,16954
6186,2014-03-07 16:00:00,9,59,afternoon,free flow,504,Sunny,Medium,2014-03-07,0.023809523809523808,weekday,26.54697897258451,16954
6187,2014-03-07 15:45:00,9,59,afternoon,free flow,504,Sunny,Medium,2014-03-07,0.023809523809523808,weekday,26.54697897258451,16954
6188,2014-03-19 19:18:00,9,59,afternoon,free flow,504,Sunny,Medium,2014-03-19,0.021052631578947368,weekday,26.54697897258451,16954
6189,2014-03-19 17:00:00,9,59,afternoon,free flow,504,Sunny,Medium,2014-03-19,0.021052631578947368,weekday,26.54697897258451,16954
6190,2014-04-10 21:00:00,9,59,evening,free flow,504,Sunny,Medium,2014-04-10,0.022332506203473945,weekday,26.54697897258451,16954
6191,2014-04-14 17:40:00,9,59,afternoon,free flow,504,Snow,Medium,2014-04-14,0.029411764705882353,weekday,26.54697897258451,16954
6192,2014-04-18 12:00:00,9,59,afternoon,free flow,504,Sunny,Medium,2014-04-18,0.02423469387755102,weekday,26.54697897258451,16954
6193,2014-04-25 17:40:00,9,59,afternoon,free flow,504,Sunny,Medium,2014-04-25,0.027251184834123223,weekday,26.54697897258451,16954
6194,2014-04-25 12:45:00,9,59,afternoon,free flow,504,Sunny,Medium,2014-04-25,0.027251184834123223,weekday,26.54697897258451,16954
6195,2014-06-06 00:45:00,9,59,evening,free flow,504,Sunny,Medium,2014-06-06,0.016412661195779603,weekday,26.54697897258451,16954
6196,2014-06-18 20:15:00,9,59,evening,free flow,504,Cloudy,Medium,2014-06-18,0.033854166666666664,weekday,26.54697897258451,16954
6197,2014-09-21 00:30:00,9,59,evening,free flow,504,Sunny,Medium,2014-09-21,0.025348542458808618,weekend,26.54697897258451,16954
6198,2014-09-25 16:39:00,9,59,afternoon,free flow,504,Cloudy,Medium,2014-09-25,0.022757697456492636,weekday,26.54697897258451,16954
6199,2014-09-26 17:50:00,9,59,afternoon,free flow,504,Sunny,Medium,2014-09-26,0.021814006888633754,weekday,26.54697897258451,16954
6200,2014-11-18 12:00:00,9,59,afternoon,free flow,504,Sunny,Medium,2014-11-18,0.027419354838709678,weekday,26.54697897258451,16954
6201,2014-11-30 19:20:00,9,59,afternoon,free flow,504,Sunny,Medium,2014-11-30,0.027777777777777776,weekend,26.54697897258451,16954
6202,2014-12-29 14:43:00,9,59,afternoon,free flow,504,Sunny,Medium,2014-12-29,0.03550295857988166,weekday,26.54697897258451,16954
6203,2014-12-29 17:30:00,9,59,afternoon,free flow,504,Sunny,Medium,2014-12-29,0.03550295857988166,weekday,26.54697897258451,16954
6204,2014-06-15 02:00:00,9,59,evening,free flow,504,Sunny,Medium,2014-06-15,0.01820250284414107,weekend,26.54697897258451,16954
6205,2014-06-28 22:40:00,9,59,evening,free flow,504,Cloudy,Medium,2014-06-28,0.025851938895417155,weekend,26.54697897258451,16954
6206,2014-07-07 19:14:00,9,59,afternoon,free flow,504,Cloudy,Medium,2014-07-07,0.024581005586592177,weekday,26.54697897258451,16954
6207,2014-08-06 19:45:00,9,59,afternoon,free flow,504,Sunny,Medium,2014-08-06,0.016149068322981366,weekday,26.54697897258451,16954
6208,2014-08-12 15:00:00,9,59,afternoon,free flow,504,Cloudy,Medium,2014-08-12,0.01456953642384106,weekday,26.54697897258451,16954
6209,2014-08-16 03:54:00,9,59,evening,free flow,504,Sunny,Medium,2014-08-16,0.01762632197414806,weekend,26.54697897258451,16954
6210,2014-08-20 17:04:00,9,59,afternoon,free flow,504,Cloudy,Medium,2014-08-20,0.026442307692307692,weekday,26.54697897258451,16954
6211,2014-08-23 01:30:00,9,59,evening,free flow,504,Cloudy,Medium,2014-08-23,0.018270401948842874,weekend,26.54697897258451,16954
6212,2014-09-03 18:10:00,9,59,afternoon,free flow,504,Cloudy,Medium,2014-09-03,0.020804438280166437,weekday,26.54697897258451,16954
6213,2014-09-11 15:00:00,9,59,afternoon,free flow,504,Sunny,Medium,2014-09-11,0.022911051212938006,weekday,26.54697897258451,16954
6214,2014-09-17 19:30:00,9,59,afternoon,free flow,504,Sunny,Medium,2014-09-17,0.020202020202020204,weekday,26.54697897258451,16954
6215,2014-10-13 17:30:00,9,59,afternoon,free flow,504,Cloudy,Medium,2014-10-13,0.021367521367521368,weekday,26.54697897258451,16954
6216,2014-10-14 16:10:00,9,59,afternoon,free flow,504,Sunny,Medium,2014-10-14,0.026243093922651933,weekday,26.54697897258451,16954
6217,2014-10-14 08:40:00,9,59,morning,free flow,504,Sunny,Medium,2014-10-14,0.011049723756906077,weekday,26.54697897258451,16954
6218,2014-10-21 12:00:00,9,59,afternoon,free flow,504,Sunny,Medium,2014-10-21,0.01808785529715762,weekday,26.54697897258451,16954
6219,2014-11-04 12:20:00,9,59,afternoon,free flow,504,Cloudy,Medium,2014-11-04,0.02072538860103627,weekday,26.54697897258451,16954
6220,2014-12-20 01:30:00,9,59,evening,free flow,504,Cloudy,Medium,2014-12-20,0.023224043715846996,weekend,26.54697897258451,16954
6221,2014-02-09 13:45:00,9,59,afternoon,free flow,504,Cloudy,Medium,2014-02-09,0.015432098765432098,weekend,26.54697897258451,16954
6222,2014-02-09 12:54:00,9,59,afternoon,free flow,504,Cloudy,Medium,2014-02-09,0.015432098765432098,weekend,26.54697897258451,16954
6223,2014-02-19 22:42:00,9,59,evening,free flow,504,Cloudy,Medium,2014-02-19,0.022727272727272728,weekday,26.54697897258451,16954
6224,2014-04-02 01:45:00,9,59,evening,free flow,504,Snow,Medium,2014-04-02,0.022315202231520222,weekday,26.54697897258451,16954
6225,2014-04-02 01:45:00,9,59,evening,free flow,504,Snow,Medium,2014-04-02,0.022315202231520222,weekday,26.54697897258451,16954
6226,2014-05-06 09:00:00,9,59,morning,free flow,504,Sunny,Medium,2014-05-06,0.015776699029126214,weekday,26.54697897258451,16954
6227,2014-06-26 20:30:00,9,59,evening,free flow,504,Sunny,Medium,2014-06-26,0.013431013431013432,weekday,26.54697897258451,16954
6228,2014-01-09 21:00:00,9,59,evening,free flow,504,Cloudy,Medium,2014-01-09,0.00819672131147541,weekday,26.54697897258451,16954
6229,2014-01-11 14:49:00,9,59,afternoon,free flow,504,Sunny,Medium,2014-01-11,0.015360983102918587,weekend,26.54697897258451,16954
6230,2014-01-24 14:40:00,9,59,afternoon,free flow,504,Cloudy,Medium,2014-01-24,0.029239766081871343,weekday,26.54697897258451,16954
6231,2014-01-28 10:51:00,9,59,morning,free flow,504,Sunny,Medium,2014-01-28,0.01206896551724138,weekday,26.54697897258451,16954
6232,2014-01-31 12:00:00,9,59,afternoon,free flow,504,Cloudy,Medium,2014-01-31,0.02830188679245283,weekday,26.54697897258451,16954
6233,2014-01-31 15:30:00,9,59,afternoon,free flow,504,Cloudy,Medium,2014-01-31,0.02830188679245283,weekday,26.54697897258451,16954
6234,2014-02-02 04:30:00,9,59,morning,free flow,504,Sunny,Medium,2014-02-02,0.01386481802426343,weekend,26.54697897258451,16954
6235,2014-02-03 23:41:00,9,59,evening,free flow,504,Sunny,Medium,2014-02-03,0.011834319526627219,weekday,26.54697897258451,16954
6236,2014-02-06 16:00:00,9,59,afternoon,free flow,504,Sunny,Medium,2014-02-06,0.026402640264026403,weekday,26.54697897258451,16954
6237,2014-02-12 15:48:00,9,59,afternoon,free flow,504,Cloudy,Medium,2014-02-12,0.028192371475953566,weekday,26.54697897258451,16954
6238,2014-02-26 23:20:00,9,59,evening,free flow,504,Sunny,Medium,2014-02-26,0.015151515151515152,weekday,26.54697897258451,16954
6239,2014-03-17 16:00:00,9,59,afternoon,free flow,504,Sunny,Medium,2014-03-17,0.03276353276353276,weekday,26.54697897258451,16954
6240,2014-03-28 16:12:00,9,59,afternoon,free flow,504,Sunny,Medium,2014-03-28,0.019157088122605363,weekday,26.54697897258451,16954
6241,2014-04-02 17:19:00,9,59,afternoon,free flow,504,Snow,Medium,2014-04-02,0.022315202231520222,weekday,26.54697897258451,16954
6242,2014-04-03 06:20:00,9,59,morning,free flow,504,Cloudy,Medium,2014-04-03,0.012605042016806723,weekday,26.54697897258451,16954
6243,2014-04-07 06:30:00,9,59,morning,free flow,504,Sunny,Medium,2014-04-07,0.010568031704095112,weekday,26.54697897258451,16954
6244,2014-04-13 11:00:00,9,59,morning,free flow,504,Cloudy,Medium,2014-04-13,0.011799410029498525,weekend,26.54697897258451,16954
6245,2014-04-17 16:48:00,9,59,afternoon,free flow,504,Sunny,Medium,2014-04-17,0.018050541516245487,weekday,26.54697897258451,16954
6246,2014-04-29 00:00:00,9,59,evening,free flow,504,Cloudy,Medium,2014-04-29,0.024203821656050957,weekday,26.54697897258451,16954
6247,2014-04-30 00:01:00,9,59,evening,free flow,504,Cloudy,Medium,2014-04-30,0.01507537688442211,weekday,26.54697897258451,16954
6248,2014-05-02 16:55:00,9,59,afternoon,free flow,504,Sunny,Medium,2014-05-02,0.019698725376593278,weekday,26.54697897258451,16954
6249,2014-05-03 04:30:00,9,59,morning,free flow,504,Sunny,Medium,2014-05-03,0.006729475100942127,weekend,26.54697897258451,16954
6250,2014-05-03 07:10:00,9,59,morning,free flow,504,Sunny,Medium,2014-05-03,0.006729475100942127,weekend,26.54697897258451,16954
6251,2014-05-18 04:00:00,9,59,morning,free flow,504,Sunny,Medium,2014-05-18,0.009313154831199068,weekend,26.54697897258451,16954
6252,2014-06-02 18:50:00,9,59,afternoon,free flow,504,Cloudy,Medium,2014-06-02,0.021939953810623556,weekday,26.54697897258451,16954
6253,2014-06-04 09:00:00,9,59,morning,free flow,504,Sunny,Medium,2014-06-04,0.009067357512953367,weekday,26.54697897258451,16954
6254,2014-09-22 22:53:00,9,59,evening,free flow,504,Sunny,Medium,2014-09-22,0.010484927916120577,weekday,26.54697897258451,16954
6255,2014-10-22 20:56:00,9,59,evening,free flow,504,Sunny,Medium,2014-10-22,0.011095700416088766,weekday,26.54697897258451,16954
6256,2014-10-22 22:10:00,9,59,evening,free flow,504,Sunny,Medium,2014-10-22,0.011095700416088766,weekday,26.54697897258451,16954
6257,2014-11-18 11:00:00,9,59,morning,free flow,504,Sunny,Medium,2014-11-18,0.014516129032258065,weekday,26.54697897258451,16954
6258,2014-11-20 10:30:00,9,59,morning,free flow,504,Sunny,Medium,2014-11-20,0.014354066985645933,weekday,26.54697897258451,16954
6259,2014-11-25 18:00:00,9,59,afternoon,free flow,504,Snow,Medium,2014-11-25,0.0213089802130898,weekday,26.54697897258451,16954
6260,2014-11-28 17:00:00,9,59,afternoon,free flow,504,Sunny,Medium,2014-11-28,0.018363939899833055,weekday,26.54697897258451,16954
6261,2014-11-28 14:14:00,9,59,afternoon,free flow,504,Sunny,Medium,2014-11-28,0.018363939899833055,weekday,26.54697897258451,16954
6262,2014-11-28 22:00:00,9,59,evening,free flow,504,Sunny,Medium,2014-11-28,0.02003338898163606,weekday,26.54697897258451,16954
6263,2014-12-01 12:00:00,9,59,afternoon,free flow,504,Sunny,Medium,2014-12-01,0.023316062176165803,weekday,26.54697897258451,16954
6264,2014-01-26 19:30:00,9,59,afternoon,free flow,504,Sunny,Medium,2014-01-26,0.03541315345699832,weekend,26.54697897258451,16954
6265,2014-03-13 12:30:00,9,59,afternoon,free flow,504,Snow,Medium,2014-03-13,0.018207282913165267,weekday,26.54697897258451,16954
6266,2014-05-11 14:27:00,9,59,afternoon,free flow,504,Snow,Medium,2014-05-11,0.025675675675675677,weekend,26.54697897258451,16954
6267,2014-06-29 02:25:00,9,59,evening,free flow,504,Cloudy,Medium,2014-06-29,0.023204419889502764,weekend,26.54697897258451,16954
6268,2014-07-02 23:55:00,9,59,evening,free flow,504,Sunny,Medium,2014-07-02,0.019583843329253364,weekday,26.54697897258451,16954
6269,2014-07-05 19:00:00,9,59,afternoon,free flow,504,Cloudy,Medium,2014-07-05,0.017897091722595078,weekend,26.54697897258451,16954
6270,2014-07-14 15:00:00,9,59,afternoon,free flow,504,Cloudy,Medium,2014-07-14,0.009962640099626401,weekday,26.54697897258451,16954
6271,2014-07-19 10:00:00,9,59,morning,free flow,504,Cloudy,Medium,2014-07-19,0.00922722029988466,weekend,26.54697897258451,16954
6272,2014-07-27 05:00:00,9,59,morning,free flow,504,Sunny,Medium,2014-07-27,0.010112359550561797,weekend,26.54697897258451,16954
6273,2014-08-01 12:30:00,9,59,afternoon,free flow,504,Cloudy,Medium,2014-08-01,0.012487992315081652,weekday,26.54697897258451,16954
6274,2014-08-07 02:30:00,9,59,evening,free flow,504,Sunny,Medium,2014-08-07,0.008353221957040573,weekday,26.54697897258451,16954
6275,2014-08-07 17:42:00,9,59,afternoon,free flow,504,Sunny,Medium,2014-08-07,0.013126491646778043,weekday,26.54697897258451,16954
6276,2014-08-08 21:00:00,9,59,evening,free flow,504,Cloudy,Medium,2014-08-08,0.014760147601476014,weekday,26.54697897258451,16954
6277,2014-08-09 23:47:00,9,59,evening,free flow,504,Sunny,Medium,2014-08-09,0.015855039637599093,weekend,26.54697897258451,16954
6278,2014-08-13 00:00:00,9,59,evening,free flow,504,Sunny,Medium,2014-08-13,0.015312131919905771,weekday,26.54697897258451,16954
6279,2014-08-18 07:30:00,9,59,morning,free flow,504,Sunny,Medium,2014-08-18,0.012300123001230012,weekday,26.54697897258451,16954
6280,2014-08-21 17:21:00,9,59,afternoon,free flow,504,Cloudy,Medium,2014-08-21,0.0311284046692607,weekday,26.54697897258451,16954
6281,2014-09-02 18:00:00,9,59,afternoon,free flow,504,Sunny,Medium,2014-09-02,0.012594458438287154,weekday,26.54697897258451,16954
6282,2014-10-12 14:00:00,9,59,afternoon,free flow,504,Sunny,Medium,2014-10-12,0.02467343976777939,weekend,26.54697897258451,16954
6283,2014-10-15 19:15:00,9,59,afternoon,free flow,504,Sunny,Medium,2014-10-15,0.0195822454308094,weekday,26.54697897258451,16954
6284,2014-11-09 21:00:00,9,59,evening,free flow,504,Sunny,Medium,2014-11-09,0.017543859649122806,weekend,26.54697897258451,16954
6285,2014-12-15 13:00:00,9,59,afternoon,free flow,504,Sunny,Medium,2014-12-15,0.020718232044198894,weekday,26.54697897258451,16954
6286,2014-12-27 09:40:00,9,59,morning,free flow,504,Sunny,Medium,2014-12-27,0.0056022408963585435,weekend,26.54697897258451,16954
6287,2013-01-10 19:30:00,9,59.0,afternoon,free flow,966,Sunny,Medium,2013-01-10,0.020070838252656435,weekday,24.498457319163524,16954
6288,2013-04-06 19:30:00,9,59.0,afternoon,free flow,966,Cloudy,Medium,2013-04-06,0.02111801242236025,weekend,24.498457319163524,16954
6289,2013-04-22 17:20:00,9,59.0,afternoon,free flow,966,Sunny,Medium,2013-04-22,0.030634573304157548,weekday,24.498457319163524,16954
6290,2013-04-27 16:30:00,9,59.0,afternoon,free flow,966,Cloudy,Medium,2013-04-27,0.01839080459770115,weekend,24.498457319163524,16954
6291,2013-05-25 18:00:00,9,59.0,afternoon,free flow,966,Sunny,Medium,2013-05-25,0.015531660692951015,weekend,24.498457319163524,16954
6292,2013-06-04 18:00:00,9,59.0,afternoon,free flow,966,Sunny,Medium,2013-06-04,0.022144522144522144,weekday,24.498457319163524,16954
6293,2013-06-23 08:00:00,9,59.0,morning,free flow,966,Cloudy,Medium,2013-06-23,0.01126126126126126,weekend,24.498457319163524,16954
6294,2013-07-08 17:45:00,9,59.0,afternoon,free flow,966,Cloudy,Medium,2013-07-08,0.013651877133105802,weekday,24.498457319163524,16954
6295,2013-07-08 18:16:00,9,59.0,afternoon,free flow,966,Cloudy,Medium,2013-07-08,0.013651877133105802,weekday,24.498457319163524,16954
6296,2013-09-19 09:20:00,9,59.0,morning,free flow,966,Cloudy,Medium,2013-09-19,0.018823529411764704,weekday,24.498457319163524,16954
6297,2013-02-07 08:30:00,9,59.0,morning,free flow,966,Snow,Medium,2013-02-07,0.015957446808510637,weekday,24.498457319163524,16954
6298,2013-03-28 18:00:00,9,59.0,afternoon,free flow,966,Sunny,Medium,2013-03-28,0.03253012048192771,weekday,24.498457319163524,16954
6299,2013-06-08 19:00:00,9,59.0,afternoon,free flow,966,Sunny,Medium,2013-06-08,0.020585048754062838,weekend,24.498457319163524,16954
6300,2013-06-12 16:45:00,9,59.0,afternoon,free flow,966,Cloudy,Medium,2013-06-12,0.016867469879518072,weekday,24.498457319163524,16954
6301,2013-06-15 16:30:00,9,59.0,afternoon,free flow,966,Cloudy,Medium,2013-06-15,0.02242152466367713,weekend,24.498457319163524,16954
6302,2013-06-28 22:00:00,9,59.0,evening,free flow,966,Cloudy,Medium,2013-06-28,0.02092511013215859,weekday,24.498457319163524,16954
6303,2013-07-31 13:30:00,9,59.0,afternoon,free flow,966,Cloudy,Medium,2013-07-31,0.0178359096313912,weekday,24.498457319163524,16954
6304,2013-07-31 14:30:00,9,59.0,afternoon,free flow,966,Cloudy,Medium,2013-07-31,0.0178359096313912,weekday,24.498457319163524,16954
6305,2013-08-24 16:00:00,9,59.0,afternoon,free flow,966,Sunny,Medium,2013-08-24,0.02025586353944563,weekend,24.498457319163524,16954
6306,2013-09-04 21:00:00,9,59.0,evening,free flow,966,Sunny,Medium,2013-09-04,0.017899761336515514,weekday,24.498457319163524,16954
6307,2013-08-12 10:00:00,9,59.0,morning,free flow,966,Cloudy,Medium,2013-08-12,0.009183673469387756,weekday,24.498457319163524,16954
6308,2013-03-23 01:29:00,9,59.0,evening,free flow,966,Sunny,Medium,2013-03-23,0.028241335044929396,weekend,24.498457319163524,16954
6309,2013-05-30 21:00:00,9,59.0,evening,free flow,966,Cloudy,Medium,2013-05-30,0.01166489925768823,weekday,24.498457319163524,16954
6310,2013-06-18 15:45:00,9,59.0,afternoon,free flow,966,Cloudy,Medium,2013-06-18,0.019417475728155338,weekday,24.498457319163524,16954
6311,2013-07-06 10:00:00,9,59.0,morning,free flow,966,Cloudy,Medium,2013-07-06,0.013559322033898305,weekend,24.498457319163524,16954
6312,2013-07-27 20:04:00,9,59.0,evening,free flow,966,Sunny,Medium,2013-07-27,0.02011173184357542,weekend,24.498457319163524,16954
6313,2013-08-20 11:00:00,9,59.0,morning,free flow,966,Cloudy,Medium,2013-08-20,0.010427528675703858,weekday,24.498457319163524,16954
6314,2013-08-29 18:00:00,9,59.0,afternoon,free flow,966,Sunny,Medium,2013-08-29,0.01834862385321101,weekday,24.498457319163524,16954
6315,2013-09-06 20:30:00,9,59.0,evening,free flow,966,Sunny,Medium,2013-09-06,0.020066889632107024,weekday,24.498457319163524,16954
6316,2013-10-10 19:15:00,9,59.0,afternoon,free flow,966,Sunny,Medium,2013-10-10,0.01647058823529412,weekday,24.498457319163524,16954
